order_id,customer_id,book_id,quantity,order_date,TOTAL AMOUNT
3952,573,357,4,2024-07-11,354
3953,776,306,2,2024-09-06,205
3954,849,380,5,2026-02-10,169
3955,918,219,1,2024-10-04,328
3956,767,243,5,2026-01-02,444
3957,499,90,1,2024-10-03,347
3958,782,77,1,2025-06-09,352
3959,905,93,2,2026-01-04,265
3960,233,497,5,2025-12-18,131
3961,667,153,2,2025-04-02,146
3962,648,82,1,2024-11-19,406
3963,815,451,5,2025-03-25,478
3964,36,384,2,2025-01-16,279
3965,820,372,4,2025-06-14,439
3966,819,384,2,2025-02-02,497
3967,711,360,1,2025-12-24,268
3968,317,225,3,2026-01-01,90
3969,968,58,1,2025-10-02,145
3970,172,322,3,2025-01-28,339
3971,555,4,3,2025-04-14,92
3972,847,444,3,2025-06-07,229
3973,822,439,1,2024-05-06,323
3974,318,33,5,2025-12-28,381
3975,165,474,3,2024-06-19,142
3976,210,83,4,2025-04-07,349
3977,686,493,5,2024-11-29,396
3978,188,216,1,2025-10-06,147
3979,618,192,1,2024-12-17,207
3980,203,122,3,2025-05-31,465
3981,350,20,2,2025-07-10,262
3982,660,384,4,2025-03-05,284
3983,351,38,2,2025-03-28,352
3984,531,185,2,2025-03-30,408
3985,712,240,4,2024-06-26,79
3986,288,,3,2025-03-19,330
3987,631,292,3,2025-06-14,189
3988,341,3,1,2025-12-10,244
3989,290,240,2,2025-05-15,488
3990,664,80,4,2024-12-30,490
3991,117,380,2,2024-06-17,279
3992,577,255,1,2025-06-13,230
3993,,37,-3,2025-02-26,394
3994,140,403,3,2024-06-26,485
3995,773,199,2,2025-09-05,344
3996,967,8,3,2024-11-04,74
3997,260,430,3,2024-05-28,490
3998,400,244,1,2025-01-27,485
3999,892,394,5,2025-04-18,318
4000,257,92,4,2024-12-27,122
4001,730,458,3,2024-11-25,449
4002,26,94,4,2024-12-22,371
4003,737,388,3,2025-07-23,343
4004,994,240,5,2024-09-13,74
4005,929,82,3,2024-09-28,402
4006,179,459,2,2024-10-14,417
4007,930,135,3,2025-01-15,449
4008,479,1,2,2024-11-19,190
4009,715,382,2,2025-02-10,151
4010,695,168,5,2025-03-02,75
4011,118,148,4,2025-02-21,156
4012,452,52,3,2026-02-13,302
4013,254,9,2,2024-07-01,468
4014,315,91,3,2025-06-14,343
4015,991,356,4,,292
4016,167,61,2,2025-07-13,198
4017,869,496,5,2024-09-05,137
4018,332,124,2,2025-03-01,252
4019,15,85,2,2024-09-30,240
4020,462,272,5,2025-06-12,419
4021,286,158,1,2024-12-07,205
4022,476,239,4,2024-08-01,458
4023,681,130,2,2025-06-28,393
4024,713,304,2,2025-11-14,224
4025,643,206,2,2024-08-24,254
4026,838,500,2,2024-07-31,88
4027,696,186,5,2026-03-23,157
4028,538,226,5,2024-07-08,231
4029,999999,62,5,2024-06-24,390
4030,339,191,5,2025-04-27,334
4031,320,288,4,2024-07-31,171
4032,287,111,4,2025-09-26,309
4033,537,221,5,2025-10-10,88
4034,306,376,3,2025-12-21,438
4035,626,60,4,2025-03-08,266
4036,73,60,2,2024-05-15,271
4037,257,21,3,2025-07-21,145
4038,705,15,5,2025-09-23,262
4039,793,340,4,2024-11-04,86
4040,376,81,5,2024-06-24,184
4041,315,492,5,2024-04-20,257
4042,589,294,5,2024-07-20,205
4043,281,398,5,2025-04-22,240
4044,323,214,4,2026-02-22,268
4045,453,51,2,2025-08-31,335
4046,671,160,1,2024-08-18,374
4047,617,372,1,2024-11-26,115
4048,697,407,1,2025-02-15,365
4049,189,401,2,2025-12-23,322
4050,296,187,4,2024-05-31,467
4051,391,270,3,2025-03-22,275
4052,769,199,2,2024-04-24,499
4053,374,71,5,2024-08-20,410
4054,156,91,4,2024-06-24,411
4055,661,138,4,2025-07-01,183
4056,439,192,4,2024-08-27,273
4057,388,45,5,2026-02-02,116
4058,555,82,3,2024-05-27,114
4059,909,80,5,2026-03-01,407
4060,400,53,2,2024-11-13,95
4061,21,202,3,2024-07-01,323
4062,64,163,5,2025-09-22,146
4063,426,34,4,2025-02-20,267
4064,89,440,3,2025-10-12,250
4065,366,220,5,2025-04-21,427
4066,641,196,-3,2024-08-01,195
4067,472,259,1,2025-02-16,478
4068,900,479,2,2024-07-19,292
4069,5,111,1,2025-09-23,260
4070,628,53,4,2025-10-04,324
4071,110,446,5,2026-01-31,321
4072,650,298,4,2026-01-20,164
4073,145,338,5,2025-11-28,245
4074,86,21,2,2024-08-16,459
4075,310,191,1,2025-12-03,230
4076,104,37,3,2025-05-11,285
4077,57,19,1,2024-08-11,301
4078,163,124,4,2025-05-17,247
4079,193,361,3,2025-05-10,272
4080,833,211,3,2024-11-15,261
4081,147,52,1,2026-02-14,351
4082,757,430,1,2024-05-10,453
4083,54,320,1,,208
4084,873,418,5,2025-07-29,393
4085,528,192,1,2024-11-17,385
4086,148,328,1,2026-03-11,346
4087,46,158,4,2025-09-27,436
4088,297,139,1,2025-12-15,110
4089,955,245,2,2024-11-05,420
4090,743,174,5,2026-01-17,149
4091,663,341,3,2025-07-08,83
4092,474,480,5,32-13-2020,246
4093,205,340,3,2025-06-07,149
4094,23,79,2,2025-04-25,304
4095,11,216,5,2025-12-06,83
4096,424,426,-3,2026-01-05,234
4097,770,203,5,27/07/1994,276
4098,802,136,3,2025-10-18,343
4099,690,324,1,2025-02-15,208
4100,75,457,4,2025-09-29,346
4101,838,43,1,2026-01-31,155
4102,978,80,2,2024-10-21,295
4103,548,351,4,2024-05-08,324
4104,19,151,2,2024-12-25,242
4105,677,147,5,2024-12-02,357
4106,963,245,3,2026-03-11,314
4107,405,438,3,2025-12-12,273
4108,816,312,4,2025-09-22,455
4109,146,309,4,2025-10-01,92
4110,821,473,1,2025-08-14,134
4111,795,98,5,2025-03-23,318
4112,344,216,4,2025-09-23,447
4113,192,448,3,2025-12-23,389
4114,723,376,1,2025-10-08,446
4115,344,193,1,2025-10-19,207
4116,875,1,1,2026-02-06,404
4117,182,472,5,2024-06-02,495
4118,185,430,1,2024-07-03,78
4119,979,171,4,2024-06-27,233
4120,51,2,3,2025-03-21,203
4121,897,164,3,2025-12-30,106
4122,351,438,4,2025-12-11,300
4123,143,56,4,2025-04-19,447
4124,81,95,3,2025-03-19,476
4125,325,228,3,2024-06-08,124
4126,629,344,2,2024-08-07,114
4127,445,209,1,2024-07-19,438
4128,676,108,1,2026-02-21,337
4129,928,74,2,2025-11-01,237
4130,455,68,4,2024-05-02,280
4131,968,170,4,2026-02-02,357
4132,83,397,,2025-10-17,292
4133,798,180,-3,2025-11-06,320
4134,667,141,5,2025-02-27,307
4135,730,90,4,2025-11-17,475
4136,466,325,2,2024-07-23,130
4137,552,-1,5,2024-05-17,134
4138,797,291,2,2026-02-07,364
4139,326,30,3,2024-06-26,443
4140,767,126,1,2025-01-20,392
4141,124,23,1,2024-04-17,241
4142,72,320,1,2024-10-19,285
4143,744,172,2,2025-12-08,382
4144,939,491,1,2024-10-07,129
4145,238,362,4,2024-04-16,412
4146,759,47,1,2025-10-14,252
4147,533,315,5,2025-09-03,176
4148,588,315,3,2024-05-16,294
4149,78,26,5,2026-01-10,362
4150,917,256,4,2025-11-20,365
4151,876,410,2,2025-02-06,284
4152,171,188,5,2025-05-10,325
4153,480,320,2,2025-03-20,98
4154,23,323,4,2025-07-01,419
4155,697,390,5,2024-12-28,300
4156,1,31,5,2025-09-17,332
4157,315,322,5,2026-02-10,362
4158,776,92,4,2025-04-04,451
4159,98,104,2,2024-08-29,467
4160,285,95,2,2025-05-25,446
4161,945,357,4,2026-02-08,456
4162,553,359,2,2024-07-28,470
4163,76,461,2,2024-10-31,346
4164,930,310,1,2025-11-02,202
4165,961,494,1,2024-07-11,90
4166,598,204,2,2025-08-04,414
4167,280,420,4,2024-10-26,111
4168,700,160,4,2024-07-09,190
4169,973,374,1,2026-01-17,369
4170,537,170,1,2025-09-03,284
4171,401,300,2,2006-08-02,242
4172,488,117,4,2024-12-21,107
4173,563,442,1,2025-05-13,359
4174,382,281,2,2025-11-28,283
4175,671,39,1,2025-01-25,225
4176,923,406,3,2025-07-24,197
4177,57,353,2,2024-09-22,458
4178,597,408,0,2025-02-24,112
4179,899,413,1,2024-07-10,495
4180,782,131,3,2025-12-08,375
4181,978,322,2,2024-07-28,149
4182,820,219,5,2025-01-13,177
4183,240,102,4,2026-02-05,108
4184,784,330,3,28/03/2024,119
4185,744,315,,2024-09-18,337
4186,671,350,3,2026-02-08,122
4187,258,276,5,2025-11-22,162
4188,32,343,4,2025-07-04,172
4189,811,332,1,2025-07-12,479
4190,179,117,5,2025-09-15,443
4191,648,251,3,2024-09-14,180
4192,880,393,5,2024-10-04,298
4193,266,239,4,2025-11-01,285
4194,575,152,3,2025-12-12,301
4195,999999,110,4,2024-04-05,317
4196,55,6,2,2025-01-08,346
4197,999999,157,4,2025-10-06,367
4198,817,489,1,2025-09-12,375
4199,879,88,1,2026-01-17,342
4200,836,379,2,2024-12-24,108
4201,193,424,2,2025-06-01,286
4202,365,-1,5,2024-11-23,388
4203,268,254,5,2024-09-03,388
4204,761,265,2,2025-12-07,351
4205,817,106,1,2024-08-31,212
4206,657,244,2,2025-11-24,145
4207,562,354,5,2024-07-07,423
4208,752,412,2,2024-11-13,120
4209,40,128,2,2024-07-19,302
4210,974,330,2,2024-12-25,354
4211,792,126,5,2025-05-06,403
4212,699,12,4,2024-08-27,341
4213,468,493,2,2024-12-25,248
4214,541,46,4,2025-09-03,173
4215,688,143,5,2024-08-07,424
4216,712,51,2,2025-08-11,272
4217,206,197,3,2024-07-16,216
4218,899,113,4,2025-01-22,261
4219,826,467,5,2025-01-10,291
4220,128,90,2,2026-01-05,197
4221,432,393,4,2024-05-24,148
4222,432,243,1,2024-05-21,412
4223,936,206,1,2025-12-04,268
4224,670,62,1,2026-02-08,373
4225,311,412,4,2024-10-22,264
4226,446,280,4,2025-12-13,200
4227,999999,336,2,2025-11-25,72
4228,485,453,4,2024-06-03,103
4229,259,194,2,2025-02-15,473
4230,931,127,2,2026-03-24,471
4231,157,227,3,2025-11-02,195
4232,999,182,1,2025-04-04,230
4233,375,329,3,2024-11-04,449
4234,163,350,2,2025-07-12,269
4235,96,156,2,2025-02-14,500
4236,966,86,4,2026-03-25,382
4237,408,25,5,2024-06-08,373
4238,569,439,5,2025-06-09,149
4239,823,376,5,2024-04-12,163
4240,547,220,1,2025-01-03,245
4241,914,140,3,2026-01-10,372
4242,2,141,2,2025-04-03,174
4243,721,413,2,2025-01-21,234
4244,387,280,1,2025-08-30,86
4245,576,314,2,2025-10-11,179
4246,114,475,1,2025-10-18,439
4247,684,496,5,2024-12-13,491
4248,553,302,2,2024-10-20,431
4249,417,480,1,2025-12-06,303
4250,422,336,1,2025-06-09,320
4251,647,179,4,2025-08-09,473
4252,578,49,5,2024-03-29,163
4253,484,270,2,2025-12-22,164
4254,587,39,2,2024-08-06,197
4255,236,449,4,2024-06-02,234
4256,852,18,5,2025-11-09,175
4257,501,236,1,2024-11-04,342
4258,885,414,1,2025-01-29,489
4259,901,244,3,2024-06-21,371
4260,979,228,3,2026-01-19,90
4261,176,194,2,2026-01-21,392
4262,950,292,4,2025-05-08,483
4263,278,83,2,2025-08-14,419
4264,832,191,4,2025-06-14,87
4265,743,347,3,2024-05-01,433
4266,28,497,5,2025-12-31,90
4267,49,317,3,2024-07-28,376
4268,813,416,2,2025-09-08,404
4269,950,234,3,2024-09-13,73
4270,924,95,3,2025-09-13,170
4271,957,455,3,2025-08-25,133
4272,792,355,3,2025-10-29,447
4273,784,346,5,2024-07-29,335
4274,781,232,4,2024-05-07,348
4275,314,248,1,2024-08-09,291
4276,81,268,1,2025-07-05,286
4277,329,259,1,2024-09-07,188
4278,653,253,1,2025-05-06,372
4279,285,151,3,2026-02-09,171
4280,514,111,3,2024-09-02,220
4281,311,92,2,2025-01-10,167
4282,375,406,4,2025-10-25,154
4283,923,474,3,2024-12-24,103
4284,516,489,1,2024-07-23,200
4285,621,318,1,2025-04-05,478
4286,263,14,5,2024-04-07,169
4287,669,117,1,2025-07-02,224
4288,790,283,4,2024-10-28,117
4289,203,437,2,32-13-2020,374
4290,487,307,4,2025-12-31,130
4291,915,15,5,2024-12-16,100
4292,282,98,2,2025-05-05,336
4293,316,259,3,2024-03-30,160
4294,962,120,3,2024-04-19,335
4295,748,141,4,2025-06-27,326
4296,4,199,3,2024-10-07,169
4297,794,305,2,2024-08-21,429
4298,983,472,2,,234
4299,105,277,4,2025-06-01,327
4300,700,3,1,2026-03-07,284
4301,512,182,5,,166
4302,926,,1,2025-03-01,316
4303,991,325,4,,151
4304,360,76,2,2025-12-07,485
4305,815,427,1,2024-12-06,241
4306,916,190,4,2025-09-21,274
4307,142,50,5,2024-08-23,152
4308,718,118,1,2026-02-14,212
4309,247,,4,2025-01-09,93
4310,544,452,2,2025-06-02,200
4311,841,394,4,2024-04-11,90
4312,543,460,5,2024-12-05,243
4313,799,346,1,2026-02-20,214
4314,813,325,1,2026-01-16,394
4315,106,66,4,2026-02-07,292
4316,114,351,2,2025-01-14,226
4317,998,337,3,2025-06-23,220
4318,379,319,1,2024-11-01,126
4319,564,428,1,2025-05-13,434
4320,735,491,2,2025-07-17,163
4321,230,321,4,2024-05-12,321
4322,712,472,1,2025-08-04,187
4323,998,347,1,2026-01-02,360
4324,391,494,4,2026-01-19,407
4325,977,23,1,2025-08-28,387
4326,334,386,2,2025-01-19,283
4327,607,246,5,2024-11-03,148
4328,205,396,5,2024-08-16,289
4329,738,59,2,2024-10-27,300
4330,229,399,4,2025-01-16,178
4331,727,172,1,2025-12-30,357
4332,134,399,2,2025-08-08,350
4333,512,220,4,2024-09-10,125
4334,354,498,3,,383
4335,824,246,3,2025-03-29,80
4336,224,21,3,2026-02-14,402
4337,701,37,2,2024-09-04,161
4338,344,456,1,2024-10-30,312
4339,456,97,3,2026-01-21,212
4340,130,308,4,2024-12-31,383
4341,503,304,4,2025-09-08,209
4342,510,418,5,2026-01-23,85
4343,221,332,1,2024-12-30,197
4344,669,403,2,2025-09-10,478
4345,971,397,5,2025-02-17,167
4346,838,405,1,2025-06-30,319
4347,554,132,1,2025-03-05,89
4348,559,94,1,2024-08-28,135
4349,509,452,5,2025-10-16,121
4350,30,2,1,2025-12-03,102
4351,305,405,2,2025-02-14,253
4352,38,284,2,2024-09-29,460
4353,925,356,4,2025-06-14,196
4354,558,12,5,2024-11-13,200
4355,182,368,4,2024-03-30,370
4356,177,248,1,2024-06-03,485
4357,886,242,5,2025-10-01,260
4358,849,463,5,2025-03-29,80
4359,550,241,5,2024-10-15,441
4360,693,303,5,2025-08-18,235
4361,979,248,2,2026-03-18,187
4362,907,34,2,2024-07-21,491
4363,413,-1,5,2024-05-08,117
4364,501,81,3,2024-07-28,257
4365,,96,3,2024-11-26,140
4366,682,169,4,2026-02-28,239
4367,470,226,3,2025-10-08,75
4368,417,394,4,2025-08-13,145
4369,364,355,4,2024-09-22,363
4370,638,285,3,2024-07-21,295
4371,523,339,4,2025-04-08,316
4372,402,258,5,2025-04-08,109
4373,451,214,2,2025-01-10,253
4374,814,313,2,2025-03-15,310
4375,649,102,2,2025-03-19,161
4376,815,155,2,2024-06-20,105
4377,398,346,5,2025-09-24,458
4378,715,133,5,2025-10-29,291
4379,101,143,1,2024-08-25,236
4380,940,92,3,2024-04-14,255
4381,353,88,5,2025-02-01,369
4382,189,368,4,2025-12-16,277
4383,328,190,1,2025-11-13,394
4384,265,355,1,2025-11-20,433
4385,519,464,2,2024-08-01,457
4386,83,106,2,,407
4387,702,25,4,2025-08-10,451
4388,227,227,2,2025-11-02,336
4389,243,218,3,2024-05-08,289
4390,522,417,5,2025-06-23,427
4391,642,202,4,2024-06-09,445
4392,187,386,1,2024-09-02,74
4393,570,468,5,2025-11-20,452
4394,121,222,4,2024-07-22,282
4395,999999,265,4,2024-09-15,416
4396,17,357,3,2025-04-17,201
4397,601,380,5,2025-05-30,483
4398,77,464,2,2024-11-07,469
4399,336,216,3,2026-03-02,70
4400,69,113,2,2025-09-15,137
4401,584,169,3,2026-01-17,283
4402,180,385,1,2024-07-10,286
4403,186,495,3,2025-06-17,383
4404,574,207,4,2025-03-18,206
4405,847,58,2,2025-06-23,351
4406,660,92,1,2025-05-16,288
4407,390,307,2,2024-08-05,293
4408,528,233,5,2025-03-04,179
4409,263,413,5,2025-07-15,331
4410,55,254,5,2025-02-22,206
4411,762,45,5,2024-08-25,397
4412,100,58,5,2025-08-01,92
4413,924,81,3,2024-11-09,357
4414,549,247,1,2025-02-13,386
4415,821,294,3,2025-08-20,72
4416,859,126,5,2025-11-05,273
4417,202,367,4,2026-01-27,135
4418,1,200,,2024-05-18,255
4419,776,435,4,2025-01-25,242
4420,189,73,4,2025-09-09,163
4421,390,451,5,2025-12-11,268
4422,969,164,3,2024-05-04,328
4423,339,438,5,2025-07-05,151
4424,782,345,0,2025-01-17,325
4425,140,350,1,2026-03-18,134
4426,723,47,3,2026-01-04,224
4427,741,95,1,2024-09-16,324
4428,807,258,2,2026-02-19,300
4429,781,107,2,2025-10-04,137
4430,24,110,2,2025-09-06,172
4431,999999,418,4,2025-10-09,104
4432,844,77,1,2024-11-17,288
4433,15,410,3,2024-07-07,235
4434,123,325,3,2024-05-27,281
4435,706,449,5,2024-10-03,259
4436,,282,5,2024-11-06,384
4437,499,107,5,2024-10-21,353
4438,679,266,1,2025-07-08,158
4439,151,172,3,2025-10-27,308
4440,322,16,4,2024-03-31,141
4441,180,391,3,2024-12-26,404
4442,969,264,5,2026-02-19,367
4443,668,9,1,2025-02-21,156
4444,840,488,3,2025-09-29,136
4445,941,342,5,2026-03-03,124
4446,501,76,2,2025-03-27,404
4447,627,25,4,2026-01-09,162
4448,460,80,2,2024-07-06,490
4449,764,377,5,2025-08-19,193
4450,417,323,1,2024-07-24,384
4451,494,468,1,2024-12-23,243
4452,302,391,4,2026-01-05,180
4453,306,489,4,2025-05-28,310
4454,807,391,3,2024-05-06,323
4455,958,183,1,2025-01-31,147
4456,179,254,1,2024-04-09,213
4457,709,446,4,2024-11-23,458
4458,576,276,1,2025-06-10,466
4459,81,166,5,2026-03-08,156
4460,703,331,1,2024-04-28,109
4461,355,401,3,2026-02-26,245
4462,967,41,3,2025-09-20,453
4463,569,43,1,2024-12-24,395
4464,484,231,1,2025-08-17,292
4465,232,261,2,2025-06-08,88
4466,56,462,3,2025-08-29,362
4467,930,241,1,2024-03-30,222
4468,542,228,1,2026-02-19,489
4469,327,324,4,2025-05-05,203
4470,752,79,4,2025-01-16,263
4471,54,185,2,2024-11-17,88
4472,289,494,3,2025-09-05,238
4473,88,404,5,2025-12-06,294
4474,462,32,1,2025-01-19,260
4475,135,197,5,2025-03-25,325
4476,375,214,4,2025-09-12,155
4477,234,458,5,2024-03-27,491
4478,684,69,3,2025-12-22,149
4479,373,38,2,2024-08-10,274
4480,598,213,5,2024-11-17,136
4481,174,321,5,2025-08-12,102
4482,481,38,5,2025-01-01,415
4483,151,417,5,2024-08-02,265
4484,684,417,2,2024-07-16,115
4485,270,234,0,2025-11-15,81
4486,48,318,2,2024-10-03,75
4487,234,399,5,2025-07-06,141
4488,648,35,2,2025-02-15,341
4489,35,142,4,2024-09-06,134
4490,212,223,2,2024-12-17,500
4491,999999,21,5,2024-08-17,121
4492,729,350,3,2025-03-04,439
4493,969,112,4,2025-04-21,114
4494,815,456,4,2025-06-21,80
4495,734,-1,4,2024-06-14,307
4496,524,478,4,2024-12-06,402
4497,365,30,4,2025-01-06,325
4498,179,51,,2025-01-04,435
4499,738,388,2,2024-07-16,164
4500,202,161,2,2024-06-05,440
4501,192,446,4,2024-12-22,376
4502,450,157,3,2024-09-28,403
4503,610,155,4,2024-12-31,207
4504,571,380,3,2025-05-13,117
4505,826,364,4,2025-04-04,264
4506,83,162,3,2025-01-30,111
4507,38,82,3,2025-01-01,195
4508,854,368,2,2024-08-18,454
4509,514,173,4,2024-10-30,428
4510,849,70,2,2025-10-01,323
4511,899,258,2,2025-05-13,146
4512,522,220,1,2025-07-24,429
4513,754,49,3,2025-01-17,169
4514,174,382,1,2025-04-12,367
4515,326,110,5,2025-01-16,486
4516,83,29,1,2025-02-13,146
4517,863,370,4,2025-04-10,138
4518,867,447,4,2025-08-19,86
4519,898,198,,2025-12-18,172
4520,660,188,2,2024-08-10,200
4521,571,18,1,2025-03-28,184
4522,805,376,2,2024-12-10,389
4523,143,337,2,2024-07-28,390
4524,485,60,4,2026-03-20,487
4525,825,20,4,2025-06-07,232
4526,772,262,1,2025-02-07,276
4527,38,380,5,2024-04-21,318
4528,568,332,1,2025-03-31,492
4529,650,274,3,2025-06-30,355
4530,721,296,2,2024-11-06,390
4531,900,247,3,2025-12-20,326
4532,966,364,3,,322
4533,706,4,3,2026-03-09,113
4534,754,259,4,2025-07-02,103
4535,22,309,2,2026-01-09,318
4536,177,306,2,2024-03-30,404
4537,922,237,1,2025-04-02,271
4538,48,374,4,2025-12-14,359
4539,504,234,1,2026-01-03,350
4540,156,190,2,2025-08-07,248
4541,970,117,1,2025-02-02,212
4542,204,412,2,2025-08-25,270
4543,858,500,1,2025-04-29,399
4544,975,156,5,2025-04-15,350
4545,561,286,5,2024-10-09,375
4546,592,244,5,2026-02-09,105
4547,463,382,1,2025-05-19,97
4548,340,280,3,2026-02-22,328
4549,203,,4,2024-04-12,403
4550,871,17,5,2025-03-02,130
4551,492,172,4,2024-07-08,402
4552,91,441,1,2025-04-26,463
4553,393,482,5,2025-12-03,144
4554,615,332,1,2024-11-13,298
4555,565,108,1,2024-04-26,491
4556,232,182,2,2026-02-22,155
4557,738,342,4,2025-10-28,470
4558,516,202,1,2024-08-26,241
4559,689,269,5,2024-07-26,132
4560,737,486,,2024-06-05,91
4561,875,394,4,2024-06-02,359
4562,605,180,3,2025-03-14,258
4563,445,249,5,2025-01-31,122
4564,515,143,4,2025-03-11,406
4565,43,219,4,2026-01-24,323
4566,800,12,5,2025-02-10,309
4567,657,387,4,2026-02-28,140
4568,360,361,2,2026-02-08,316
4569,598,288,4,2025-08-06,253
4570,456,19,3,2024-04-04,71
4571,327,481,3,2024-08-22,270
4572,776,79,4,2024-06-20,329
4573,291,132,5,2025-02-02,404
4574,917,204,5,2025-06-29,76
4575,619,408,1,2025-07-17,320
4576,100,222,1,2025-09-24,392
4577,367,492,3,2025-02-02,87
4578,465,439,2,2024-06-06,134
4579,761,438,3,2025-08-18,221
4580,134,31,5,2025-06-05,271
4581,334,27,5,2025-06-11,312
4582,430,275,5,2025-08-03,248
4583,674,341,,,148
4584,866,139,1,2025-02-02,497
4585,957,313,3,2024-04-21,479
4586,612,28,1,2024-06-25,492
4587,55,389,5,2025-12-29,405
4588,933,450,3,2024-12-27,310
4589,462,27,4,2025-07-17,234
4590,970,392,4,2024-07-02,380
4591,900,156,3,2024-06-24,459
4592,248,356,2,2025-11-13,138
4593,692,20,1,2025-06-12,153
4594,143,24,1,2025-12-06,222
4595,155,441,,2025-09-08,361
4596,161,270,4,2025-01-14,433
4597,62,415,2,2025-07-24,311
4598,223,,1,2025-01-10,177
4599,89,17,1,2024-07-24,353
4600,568,446,3,2026-01-05,463
4601,988,257,5,2025-11-08,320
4602,662,63,1,2024-05-28,214
4603,513,294,4,2025-06-04,267
4604,507,476,4,2026-02-10,466
4605,378,184,4,2024-09-13,450
4606,802,489,2,2024-08-13,219
4607,98,368,5,2024-08-13,413
4608,392,355,3,2024-11-06,288
4609,30,305,1,2025-01-26,175
4610,162,302,4,2024-05-30,436
4611,23,411,3,2025-05-15,117
4612,374,343,5,2024-10-13,223
4613,69,412,2,2024-05-07,412
4614,197,334,1,2024-07-08,189
4615,287,475,3,2024-07-06,293
4616,933,145,1,2025-05-11,458
4617,402,101,3,2025-03-31,80
4618,142,103,3,2025-03-31,261
4619,672,316,3,2025-05-24,79
4620,683,234,5,2024-07-10,408
4621,718,300,5,2025-12-10,353
4622,35,447,2,,114
4623,676,106,2,2024-06-27,231
4624,199,356,5,2025-05-31,326
4625,783,383,5,2024-04-18,385
4626,769,309,4,2024-12-22,368
4627,53,96,5,2025-01-10,124
4628,41,,2,2024-04-02,457
4629,63,239,5,2024-06-21,427
4630,499,82,5,2025-09-17,394
4631,23,439,5,2024-12-19,187
4632,84,426,2,2025-10-11,355
4633,545,488,5,2025-10-17,487
4634,668,287,2,2024-03-30,189
4635,602,198,4,2024-05-16,443
4636,6,266,5,2026-03-10,132
4637,304,3,3,2025-03-23,449
4638,413,116,1,2024-04-14,198
4639,147,334,1,2024-06-03,360
4640,954,33,1,2024-04-18,176
4641,556,246,4,2025-11-16,382
4642,462,453,3,2025-05-24,147
4643,902,25,4,2026-01-14,459
4644,773,217,4,2024-09-29,445
4645,479,488,3,2024-04-07,156
4646,465,321,4,2024-04-10,198
4647,261,189,3,2024-11-21,413
4648,944,237,1,2025-06-02,401
4649,186,119,3,2025-12-20,228
4650,495,188,3,2024-09-18,203
4651,113,21,4,2024-10-04,283
4652,149,230,1,2024-08-21,405
4653,682,390,1,2026-02-09,219
4654,786,298,4,2026-03-04,154
4655,214,278,1,2025-04-14,76
4656,817,346,5,2024-10-30,147
4657,148,129,3,2024-06-22,244
4658,225,142,5,2025-06-10,425
4659,677,66,2,2024-06-23,201
4660,892,134,4,2025-05-08,78
4661,987,90,5,2024-07-15,262
4662,900,43,4,2024-06-16,259
4663,550,289,4,2024-07-01,323
4664,642,235,3,2024-10-17,301
4665,158,270,2,2024-10-11,341
4666,713,285,1,2024-08-05,496
4667,977,50,4,2025-04-23,422
4668,575,387,2,2024-08-17,400
4669,867,79,2,2024-07-05,229
4670,69,176,5,2026-01-10,128
4671,218,490,2,2025-09-09,258
4672,9,82,3,2024-08-14,475
4673,661,485,3,2025-12-26,483
4674,723,46,2,2025-09-21,417
4675,183,140,4,2025-11-11,458
4676,835,438,2,2024-09-27,325
4677,87,485,1,2024-04-07,114
4678,738,269,1,2024-12-04,380
4679,484,433,5,2025-07-19,74
4680,495,373,2,2024-05-12,258
4681,3,274,3,2025-12-29,244
4682,919,491,1,2025-04-12,231
4683,550,277,1,2024-05-25,97
4684,346,465,5,2024-04-22,223
4685,219,295,1,2025-07-21,238
4686,268,494,5,2025-10-09,395
4687,346,471,2,2025-04-12,74
4688,454,,5,2024-07-27,337
4689,603,451,2,2025-04-12,345
4690,623,68,4,2024-04-21,403
4691,578,272,5,2025-03-06,464
4692,663,290,2,2024-09-28,272
4693,830,145,3,2025-11-09,337
4694,383,104,5,2024-11-06,483
4695,585,227,1,2024-12-10,230
4696,847,378,1,2025-12-30,131
4697,747,304,1,2024-09-27,330
4698,39,343,4,1976-01-03,407
4699,969,175,5,2024-10-31,139
4700,508,240,1,2025-08-24,274
4701,264,99,1,2025-01-06,407
4702,220,390,5,,267
4703,740,211,3,2025-02-22,311
4704,304,44,5,2025-10-14,253
4705,394,430,1,2025-03-02,393
4706,138,455,4,2025-09-04,178
4707,589,146,5,2025-05-13,156
4708,892,166,5,2024-12-06,377
4709,172,69,2,,153
4710,731,496,4,2024-12-19,73
4711,274,213,1,2024-10-17,93
4712,350,108,4,2025-11-11,364
4713,462,258,3,2024-12-09,270
4714,894,55,1,2025-10-31,284
4715,745,380,4,2025-09-29,316
4716,294,148,3,2024-09-10,134
4717,,500,4,2024-08-16,120
4718,321,232,3,2025-08-28,352
4719,512,140,2,2025-04-08,179
4720,264,377,5,2024-07-27,94
4721,46,145,3,2025-07-29,500
4722,612,139,3,2024-09-15,437
4723,540,492,1,2025-10-10,401
4724,863,422,2,2025-08-12,310
4725,245,207,1,2025-06-02,288
4726,329,267,5,2026-01-09,285
4727,639,184,3,2025-05-18,210
4728,789,330,-3,2025-02-25,476
4729,380,89,2,2025-07-04,497
4730,469,477,3,2024-11-01,179
4731,4,48,1,2026-02-09,239
